period,year,quarter,region,rent_index,asking_mean_eur_sqm,asking_median_eur_sqm,asking_p25_eur_sqm,asking_p75_eur_sqm,index_qoq_pct,index_yoy_pct,is_national_reference
2013-Q3,2013,3,Kreis Mettmann,96.304718,6.880000,6.840000,5.940000,7.740000,-0.479396,0.752850,False
2013-Q4,2013,4,Kreis Mettmann,97.073120,7.070000,7.040000,6.140000,7.980000,0.797886,0.803740,False
2014-Q1,2014,1,Kreis Mettmann,97.488823,7.070000,7.020000,6.120000,7.910000,0.428237,0.930894,False
2014-Q2,2014,2,Kreis Mettmann,98.593262,7.130000,7.050000,6.190000,8.000000,1.132888,1.885568,False
2014-Q3,2014,3,Kreis Mettmann,98.776299,7.110000,7.040000,6.140000,8.000000,0.185648,2.566417,False
2014-Q4,2014,4,Kreis Mettmann,98.797089,7.150000,7.130000,6.190000,8.000000,0.021048,1.775948,False
2015-Q1,2015,1,Kreis Mettmann,99.550064,7.200000,7.170000,6.290000,8.020000,0.762143,2.114336,False
2015-Q2,2015,2,Kreis Mettmann,100.730537,7.310000,7.300000,6.450000,8.190000,1.185809,2.167771,False
2015-Q3,2015,3,Kreis Mettmann,99.558456,7.150000,7.100000,6.100000,8.010000,-1.163581,0.791848,False
2015-Q4,2015,4,Kreis Mettmann,100.160942,7.150000,7.180000,6.150000,8.010000,0.605158,1.380459,False
2016-Q1,2016,1,Kreis Mettmann,102.247841,7.370000,7.300000,6.270000,8.280000,2.083546,2.709970,False
2016-Q2,2016,2,Kreis Mettmann,103.366951,7.440000,7.440000,6.360000,8.290000,1.094507,2.617293,False
2016-Q3,2016,3,Kreis Mettmann,103.848679,7.380000,7.350000,6.400000,8.240000,0.466036,4.309249,False
2016-Q4,2016,4,Kreis Mettmann,104.133713,7.510000,7.500000,6.470000,8.460000,0.274471,3.966387,False
2017-Q1,2017,1,Kreis Mettmann,104.902176,7.580000,7.600000,6.550000,8.500000,0.737958,2.595981,False
2017-Q2,2017,2,Kreis Mettmann,105.066139,7.580000,7.500000,6.500000,8.500000,0.156301,1.643841,False
2017-Q3,2017,3,Kreis Mettmann,106.181137,7.650000,7.640000,6.560000,8.570000,1.061234,2.246017,False
2017-Q4,2017,4,Kreis Mettmann,106.827759,7.720000,7.730000,6.690000,8.620000,0.608980,2.587103,False
2018-Q1,2018,1,Kreis Mettmann,108.185303,7.820000,7.880000,6.750000,8.800000,1.270778,3.129703,False
2018-Q2,2018,2,Kreis Mettmann,109.907204,7.980000,7.950000,6.820000,9.000000,1.591622,4.607635,False
2018-Q3,2018,3,Kreis Mettmann,109.032005,7.850000,7.870000,6.700000,8.940000,-0.796307,2.684910,False
2018-Q4,2018,4,Kreis Mettmann,112.159645,8.100000,8.100000,6.980000,9.000000,2.868552,4.991106,False
2019-Q1,2019,1,Kreis Mettmann,112.460091,8.120000,8.070000,7.000000,9.140000,0.267873,3.951357,False
2019-Q2,2019,2,Kreis Mettmann,113.278252,8.230000,8.210000,7.090000,9.240000,0.727512,3.067177,False
2019-Q3,2019,3,Kreis Mettmann,113.125374,8.150000,8.040000,6.990000,9.310000,-0.134958,3.754282,False
2019-Q4,2019,4,Kreis Mettmann,113.980171,8.170000,8.140000,7.060000,9.150000,0.755619,1.623156,False
2020-Q1,2020,1,Kreis Mettmann,115.760872,8.320000,8.240000,7.130000,9.470000,1.562290,2.935069,False
2020-Q2,2020,2,Kreis Mettmann,116.849136,8.420000,8.330000,7.340000,9.500000,0.940097,3.152313,False
2020-Q3,2020,3,Kreis Mettmann,116.419456,8.360000,8.380000,7.170000,9.500000,-0.367722,2.911887,False
2020-Q4,2020,4,Kreis Mettmann,117.930359,8.470000,8.470000,7.220000,9.540000,1.297809,3.465680,False
2021-Q1,2021,1,Kreis Mettmann,119.757614,8.600000,8.540000,7.320000,9.730000,1.549436,3.452585,False
2021-Q2,2021,2,Kreis Mettmann,120.202240,8.730000,8.750000,7.500000,9.890000,0.371271,2.869601,False
2021-Q3,2021,3,Kreis Mettmann,120.858780,8.770000,8.780000,7.570000,9.860000,0.546196,3.813214,False
2021-Q4,2021,4,Kreis Mettmann,122.597206,8.880000,8.890000,7.640000,10.000000,1.438395,3.957291,False
2022-Q1,2022,1,Kreis Mettmann,124.568359,9.100000,9.160000,7.840000,10.000000,1.607829,4.017068,False
2022-Q2,2022,2,Kreis Mettmann,127.723351,9.320000,9.290000,8.080000,10.440000,2.532739,6.257047,False
2022-Q3,2022,3,Kreis Mettmann,127.218376,9.220000,9.210000,8.000000,10.330000,-0.395366,5.262006,False
2022-Q4,2022,4,Kreis Mettmann,129.365997,9.380000,9.450000,8.030000,10.500000,1.688138,5.521163,False
2023-Q1,2023,1,Kreis Mettmann,130.753403,9.460000,9.470000,8.020000,10.530000,1.072465,4.965180,False
2023-Q2,2023,2,Kreis Mettmann,133.184875,9.670000,9.640000,8.360000,10.840000,1.859587,4.276058,False
2023-Q3,2023,3,Kreis Mettmann,134.706619,9.830000,9.830000,8.500000,11.030000,1.142580,5.886133,False
2023-Q4,2023,4,Kreis Mettmann,136.132462,10.030000,10.000000,8.510000,11.360000,1.058480,5.230481,False
2024-Q1,2024,1,Kreis Mettmann,138.750763,10.140000,10.000000,8.810000,11.280000,1.923348,6.116369,False
2024-Q2,2024,2,Kreis Mettmann,139.982620,10.140000,10.000000,8.830000,11.350000,0.887820,5.103992,False
2024-Q3,2024,3,Kreis Mettmann,139.981995,10.090000,10.000000,8.770000,11.420000,-0.000447,3.916196,False
2024-Q4,2024,4,Kreis Mettmann,141.567139,10.270000,10.210000,8.900000,11.510000,1.132391,3.992198,False
2025-Q1,2025,1,Kreis Mettmann,144.886841,10.570000,10.590000,9.290000,11.820000,2.344967,4.422374,False
2025-Q2,2025,2,Kreis Mettmann,143.738663,10.370000,10.420000,9.000000,11.720000,-0.792465,2.683221,False
2025-Q3,2025,3,Kreis Mettmann,145.908157,10.570000,10.530000,9.000000,12.000000,1.509333,4.233518,False
2025-Q4,2025,4,Kreis Mettmann,148.589005,10.740000,10.750000,9.200000,12.090000,1.837352,4.960096,False
2026-Q1,2026,1,Kreis Mettmann,149.630280,10.810000,10.790000,9.080000,12.280000,0.700775,3.273892,False
2012-Q1,2012,1,Köln,90.847023,8.930000,8.750000,7.510000,10.010000,,,False
2012-Q2,2012,2,Köln,92.198769,9.010000,8.830000,7.620000,10.230000,1.487936,,False
2012-Q3,2012,3,Köln,91.777756,8.950000,8.840000,7.500000,10.160000,-0.456636,,False
2012-Q4,2012,4,Köln,92.202538,9.080000,9.000000,7.690000,10.320000,0.462837,,False
2013-Q1,2013,1,Köln,94.079674,9.240000,9.040000,7.850000,10.490000,2.035883,3.558345,False
2013-Q2,2013,2,Köln,94.812187,9.270000,9.050000,7.870000,10.500000,0.778610,2.834548,False
2013-Q3,2013,3,Köln,95.477348,9.330000,9.090000,7.970000,10.520000,0.701557,4.031034,False
2013-Q4,2013,4,Köln,95.938782,9.400000,9.230000,7.990000,10.660000,0.483291,4.052214,False
2014-Q1,2014,1,Köln,96.183342,9.620000,9.520000,8.200000,10.900000,0.254913,2.236050,False
2014-Q2,2014,2,Köln,97.471130,9.710000,9.530000,8.300000,11.000000,1.338889,2.804432,False
2014-Q3,2014,3,Köln,97.833817,9.740000,9.530000,8.250000,11.000000,0.372096,2.468091,False
2014-Q4,2014,4,Köln,98.414948,9.770000,9.620000,8.330000,11.000000,0.593998,2.580985,False
2015-Q1,2015,1,Köln,99.453590,9.940000,9.880000,8.500000,11.170000,1.055371,3.400015,False
2015-Q2,2015,2,Köln,99.550690,9.900000,9.810000,8.500000,11.070000,0.097633,2.133513,False
2015-Q3,2015,3,Köln,100.016373,9.980000,9.900000,8.500000,11.300000,0.467785,2.230881,False
2015-Q4,2015,4,Köln,100.979370,10.050000,9.970000,8.530000,11.500000,0.962840,2.605725,False
2016-Q1,2016,1,Köln,101.791924,10.150000,10.000000,8.600000,11.580000,0.804673,2.351180,False
2016-Q2,2016,2,Köln,101.894127,10.220000,10.000000,8.800000,11.620000,0.100404,2.354014,False
2016-Q3,2016,3,Köln,103.541252,10.450000,10.230000,8.940000,11.970000,1.616507,3.524302,False
2016-Q4,2016,4,Köln,104.296227,10.390000,10.130000,8.920000,11.850000,0.729153,3.284687,False
2017-Q1,2017,1,Köln,105.335350,10.620000,10.420000,8.960000,12.080000,0.996319,3.481049,False
2017-Q2,2017,2,Köln,106.689362,10.730000,10.500000,9.110000,12.070000,1.285429,4.706095,False
2017-Q3,2017,3,Köln,108.050957,10.900000,10.760000,9.250000,12.380000,1.276224,4.355467,False
2017-Q4,2017,4,Köln,107.798340,10.840000,10.650000,9.230000,12.240000,-0.233794,3.357852,False
2018-Q1,2018,1,Köln,109.404198,11.040000,10.860000,9.450000,12.490000,1.489687,3.862756,False
2018-Q2,2018,2,Köln,110.566917,11.130000,11.000000,9.490000,12.560000,1.062774,3.634435,False
2018-Q3,2018,3,Köln,111.318939,11.260000,11.000000,9.620000,12.750000,0.680151,3.024483,False
2018-Q4,2018,4,Köln,112.575188,11.270000,11.030000,9.520000,12.860000,1.128513,4.431281,False
2019-Q1,2019,1,Köln,112.582367,11.350000,11.020000,9.710000,12.860000,0.006377,2.904979,False
2019-Q2,2019,2,Köln,114.487717,11.580000,11.360000,10.000000,13.010000,1.692405,3.546087,False
2019-Q3,2019,3,Köln,114.818092,11.540000,11.290000,9.880000,12.980000,0.288569,3.143358,False
2019-Q4,2019,4,Köln,114.831436,11.560000,11.330000,9.930000,13.000000,0.011622,2.004215,False
2020-Q1,2020,1,Köln,116.864059,11.730000,11.470000,10.000000,13.200000,1.770093,3.803164,False
2020-Q2,2020,2,Köln,118.079178,11.870000,11.560000,10.000000,13.290000,1.039771,3.136984,False
2020-Q3,2020,3,Köln,119.650063,12.100000,11.960000,10.080000,13.710000,1.330366,4.208370,False
2020-Q4,2020,4,Köln,121.518600,12.250000,12.000000,10.380000,13.960000,1.561669,5.823461,False
2021-Q1,2021,1,Köln,122.210625,12.460000,12.110000,10.500000,14.180000,0.569480,4.575030,False
2021-Q2,2021,2,Köln,122.896927,12.500000,12.100000,10.550000,14.100000,0.561573,4.080100,False
2021-Q3,2021,3,Köln,123.253365,12.680000,12.310000,10.740000,14.400000,0.290030,3.011534,False
2021-Q4,2021,4,Köln,124.926704,12.640000,12.270000,10.700000,14.370000,1.357642,2.804594,False
2022-Q1,2022,1,Köln,126.712585,12.780000,12.500000,10.730000,14.520000,1.429543,3.683772,False
2022-Q2,2022,2,Köln,129.717865,13.030000,12.700000,11.000000,14.710000,2.371729,5.550129,False
2022-Q3,2022,3,Köln,130.938232,13.220000,12.900000,11.120000,15.000000,0.940786,6.235017,False
2022-Q4,2022,4,Köln,132.064606,13.290000,13.000000,11.140000,15.000000,0.860233,5.713671,False
2023-Q1,2023,1,Köln,133.631424,13.700000,13.250000,11.310000,15.530000,1.186403,5.460261,False
2023-Q2,2023,2,Köln,136.492767,13.940000,13.500000,11.460000,16.060000,2.141220,5.222798,False
2023-Q3,2023,3,Köln,137.329773,13.850000,13.330000,11.420000,16.010000,0.613223,4.881340,False
2023-Q4,2023,4,Köln,138.867340,13.970000,13.590000,11.510000,16.010000,1.119617,5.151066,False
2024-Q1,2024,1,Köln,143.035431,14.480000,14.000000,11.790000,16.670000,3.001491,7.037272,False
2024-Q2,2024,2,Köln,143.085602,14.390000,13.850000,11.780000,16.670000,0.035076,4.830171,False
2024-Q3,2024,3,Köln,144.067535,14.710000,14.040000,12.000000,17.010000,0.686256,4.906265,False
2024-Q4,2024,4,Köln,144.978088,14.770000,14.300000,12.000000,17.310000,0.632032,4.400422,False
2025-Q1,2025,1,Köln,147.944733,14.920000,14.430000,12.000000,17.540000,2.046271,3.432228,False
2025-Q2,2025,2,Köln,148.360062,15.170000,14.810000,12.150000,17.800000,0.280733,3.686227,False
2025-Q3,2025,3,Köln,149.326187,15.260000,14.900000,12.380000,17.690000,0.651203,3.650130,False
2025-Q4,2025,4,Köln,154.340546,15.700000,15.220000,12.870000,18.100000,3.357990,6.457843,False
2026-Q1,2026,1,Köln,155.206421,15.670000,15.050000,12.860000,18.280000,0.561016,4.908379,False
2012-Q1,2012,1,Leipzig,87.498711,5.200000,5.060000,4.510000,5.780000,,,False
2012-Q2,2012,2,Leipzig,87.994942,5.200000,5.100000,4.500000,5.800000,0.567130,,False
2012-Q3,2012,3,Leipzig,88.196159,5.230000,5.110000,4.530000,5.820000,0.228670,,False
2012-Q4,2012,4,Leipzig,89.309792,5.350000,5.210000,4.650000,5.990000,1.262677,,False
2013-Q1,2013,1,Leipzig,90.833153,5.430000,5.260000,4.710000,6.000000,1.705705,3.810847,False
2013-Q2,2013,2,Leipzig,91.456009,5.500000,5.370000,4.770000,6.060000,0.685715,3.933257,False
2013-Q3,2013,3,Leipzig,92.011230,5.560000,5.420000,4.840000,6.140000,0.607091,4.325666,False
2013-Q4,2013,4,Leipzig,93.111977,5.620000,5.470000,4.870000,6.200000,1.196317,4.257299,False
2014-Q1,2014,1,Leipzig,93.975784,5.710000,5.500000,4.970000,6.350000,0.927708,3.459785,False
2014-Q2,2014,2,Leipzig,94.502739,5.700000,5.500000,4.990000,6.290000,0.560735,3.331361,False
2014-Q3,2014,3,Leipzig,95.344345,5.720000,5.500000,5.000000,6.320000,0.890563,3.622508,False
2014-Q4,2014,4,Leipzig,94.172867,5.650000,5.500000,4.930000,6.200000,-1.228681,1.139370,False
2015-Q1,2015,1,Leipzig,98.217926,5.930000,5.690000,5.000000,6.630000,4.295355,4.514080,False
2015-Q2,2015,2,Leipzig,99.677681,6.020000,5.800000,5.100000,6.680000,1.486241,5.475970,False
2015-Q3,2015,3,Leipzig,100.409431,6.080000,5.880000,5.200000,6.710000,0.734117,5.312414,False
2015-Q4,2015,4,Leipzig,101.694954,6.150000,5.990000,5.260000,6.810000,1.280281,7.987531,False
2016-Q1,2016,1,Leipzig,103.552193,6.310000,6.050000,5.440000,7.000000,1.826284,5.431052,False
2016-Q2,2016,2,Leipzig,104.211121,6.340000,6.070000,5.500000,7.000000,0.636324,4.548099,False
2016-Q3,2016,3,Leipzig,105.161972,6.350000,6.090000,5.500000,7.000000,0.912428,4.733162,False
2016-Q4,2016,4,Leipzig,106.443375,6.440000,6.220000,5.520000,7.100000,1.218504,4.669279,False
2017-Q1,2017,1,Leipzig,107.249046,6.570000,6.390000,5.630000,7.300000,0.756902,3.570039,False
2017-Q2,2017,2,Leipzig,108.639313,6.590000,6.410000,5.710000,7.200000,1.296297,4.249251,False
2017-Q3,2017,3,Leipzig,110.211472,6.670000,6.490000,5.760000,7.440000,1.447136,4.801640,False
2017-Q4,2017,4,Leipzig,111.518791,6.790000,6.520000,5.860000,7.530000,1.186192,4.768185,False
2018-Q1,2018,1,Leipzig,112.815430,6.880000,6.620000,5.950000,7.630000,1.162709,5.190147,False
2018-Q2,2018,2,Leipzig,113.997673,6.940000,6.670000,6.000000,7.670000,1.047945,4.932248,False
2018-Q3,2018,3,Leipzig,114.766701,7.020000,6.790000,6.000000,7.800000,0.674599,4.133172,False
2018-Q4,2018,4,Leipzig,115.688995,7.050000,6.830000,6.020000,7.880000,0.803626,3.739463,False
2019-Q1,2019,1,Leipzig,117.140182,7.140000,6.900000,6.080000,7.990000,1.254386,3.833476,False
2019-Q2,2019,2,Leipzig,117.967346,7.180000,6.990000,6.200000,8.000000,0.706131,3.482241,False
2019-Q3,2019,3,Leipzig,119.052238,7.220000,7.000000,6.250000,8.000000,0.919655,3.734130,False
2019-Q4,2019,4,Leipzig,119.697144,7.280000,7.000000,6.260000,8.080000,0.541699,3.464589,False
2020-Q1,2020,1,Leipzig,121.001930,7.410000,7.130000,6.390000,8.300000,1.090073,3.296689,False
2020-Q2,2020,2,Leipzig,122.493065,7.440000,7.140000,6.440000,8.260000,1.232323,3.836416,False
2020-Q3,2020,3,Leipzig,121.109253,7.330000,7.080000,6.210000,8.330000,-1.129706,1.727825,False
2020-Q4,2020,4,Leipzig,124.794701,7.570000,7.300000,6.500000,8.500000,3.043077,4.258712,False
2021-Q1,2021,1,Leipzig,126.520790,7.840000,7.500000,6.550000,8.810000,1.383143,4.560968,False
2021-Q2,2021,2,Leipzig,128.164917,7.830000,7.500000,6.650000,8.820000,1.299491,4.630345,False
2021-Q3,2021,3,Leipzig,129.558624,7.810000,7.510000,6.660000,8.670000,1.087433,6.976652,False
2021-Q4,2021,4,Leipzig,131.926514,7.920000,7.620000,6.790000,8.890000,1.827659,5.714836,False
2022-Q1,2022,1,Leipzig,134.188919,8.040000,7.740000,6.900000,8.980000,1.714898,6.060766,False
2022-Q2,2022,2,Leipzig,137.284256,8.280000,7.990000,7.000000,9.160000,2.306701,7.115316,False
2022-Q3,2022,3,Leipzig,138.185471,8.380000,8.020000,7.080000,9.490000,0.656459,6.658643,False
2022-Q4,2022,4,Leipzig,138.374908,8.380000,8.000000,7.050000,9.410000,0.137090,4.887869,False
2023-Q1,2023,1,Leipzig,142.788834,8.710000,8.300000,7.180000,10.000000,3.189831,6.408811,False
2023-Q2,2023,2,Leipzig,142.460693,8.600000,8.190000,7.180000,9.600000,-0.229808,3.770598,False
2023-Q3,2023,3,Leipzig,145.369537,8.860000,8.450000,7.330000,10.000000,2.041857,5.198858,False
2023-Q4,2023,4,Leipzig,148.824173,9.250000,8.840000,7.510000,10.950000,2.376451,7.551416,False
2024-Q1,2024,1,Leipzig,152.760208,9.420000,9.000000,7.620000,11.010000,2.644755,6.983301,False
2024-Q2,2024,2,Leipzig,155.062744,9.520000,9.010000,7.800000,11.010000,1.507288,8.845984,False
2024-Q3,2024,3,Leipzig,156.048615,9.620000,9.090000,7.710000,11.370000,0.635788,7.346159,False
2024-Q4,2024,4,Leipzig,156.923080,9.660000,9.090000,7.660000,11.460000,0.560380,5.441930,False
2025-Q1,2025,1,Leipzig,162.849106,10.080000,9.620000,8.030000,11.970000,3.776389,6.604402,False
2025-Q2,2025,2,Leipzig,163.336380,10.170000,9.770000,8.120000,12.000000,0.299218,5.335670,False
2025-Q3,2025,3,Leipzig,165.163666,10.190000,9.820000,8.290000,11.930000,1.118726,5.841161,False
2025-Q4,2025,4,Leipzig,166.279251,10.260000,9.860000,8.470000,11.890000,0.675442,5.962265,False
2026-Q1,2026,1,Leipzig,168.132324,10.410000,9.930000,8.500000,12.100000,1.114434,3.244242,False
2012-Q1,2012,1,Lübeck,90.463783,6.510000,6.360000,5.510000,7.290000,,,False
2012-Q2,2012,2,Lübeck,91.355179,6.620000,6.500000,5.630000,7.420000,0.985362,,False
2012-Q3,2012,3,Lübeck,91.649323,6.570000,6.400000,5.620000,7.250000,0.321978,,False
2012-Q4,2012,4,Lübeck,91.348236,6.610000,6.430000,5.610000,7.390000,-0.328520,,False
2013-Q1,2013,1,Lübeck,92.329018,6.740000,6.540000,5.720000,7.540000,1.073673,2.061858,False
2013-Q2,2013,2,Lübeck,92.306641,6.680000,6.550000,5.630000,7.500000,-0.024236,1.041497,False
2013-Q3,2013,3,Lübeck,91.688759,6.550000,6.320000,5.520000,7.270000,-0.669380,0.043030,False
2013-Q4,2013,4,Lübeck,92.562370,6.700000,6.620000,5.750000,7.500000,0.952801,1.329127,False
2014-Q1,2014,1,Lübeck,93.937119,6.900000,6.750000,5.870000,7.810000,1.485213,1.741707,False
2014-Q2,2014,2,Lübeck,94.962349,6.920000,6.790000,5.930000,7.740000,1.091401,2.877050,False
2014-Q3,2014,3,Lübeck,96.121971,6.910000,6.740000,5.940000,7.730000,1.221139,4.835066,False
2014-Q4,2014,4,Lübeck,97.717247,7.100000,7.000000,6.070000,8.000000,1.659637,5.569085,False
2015-Q1,2015,1,Lübeck,99.003334,7.110000,6.900000,6.110000,7.900000,1.316131,5.393199,False
2015-Q2,2015,2,Lübeck,100.375198,7.110000,6.870000,6.030000,8.000000,1.385675,5.699995,False
2015-Q3,2015,3,Lübeck,99.479568,7.100000,6.900000,6.100000,7.890000,-0.892282,3.493059,False
2015-Q4,2015,4,Lübeck,101.141891,7.240000,7.120000,6.200000,8.130000,1.671020,3.504647,False
2016-Q1,2016,1,Lübeck,102.096451,7.280000,7.100000,6.330000,8.120000,0.943782,3.124255,False
2016-Q2,2016,2,Lübeck,103.338120,7.440000,7.270000,6.480000,8.250000,1.216172,2.951846,False
2016-Q3,2016,3,Lübeck,104.240173,7.480000,7.300000,6.520000,8.330000,0.872915,4.785510,False
2016-Q4,2016,4,Lübeck,104.884117,7.560000,7.380000,6.600000,8.460000,0.617750,3.699976,False
2017-Q1,2017,1,Lübeck,105.422180,7.660000,7.400000,6.670000,8.510000,0.513007,3.257439,False
2017-Q2,2017,2,Lübeck,107.242317,7.740000,7.600000,6.890000,8.510000,1.726522,3.778081,False
2017-Q3,2017,3,Lübeck,108.327721,7.890000,7.800000,6.930000,8.760000,1.012104,3.921278,False
2017-Q4,2017,4,Lübeck,110.181725,7.990000,7.850000,6.980000,8.900000,1.711477,5.050915,False
2018-Q1,2018,1,Lübeck,110.464005,8.030000,7.860000,7.000000,8.890000,0.256195,4.782508,False
2018-Q2,2018,2,Lübeck,111.111465,8.170000,8.000000,7.050000,9.000000,0.586128,3.607856,False
2018-Q3,2018,3,Lübeck,112.548775,8.200000,8.000000,7.200000,9.000000,1.293574,3.896559,False
2018-Q4,2018,4,Lübeck,113.702408,8.310000,8.100000,7.240000,9.200000,1.025007,3.195342,False
2019-Q1,2019,1,Lübeck,114.399689,8.310000,8.120000,7.270000,9.200000,0.613251,3.562866,False
2019-Q2,2019,2,Lübeck,115.712692,8.480000,8.330000,7.500000,9.350000,1.147733,4.141091,False
2019-Q3,2019,3,Lübeck,116.272758,8.550000,8.310000,7.400000,9.500000,0.484015,3.308773,False
2019-Q4,2019,4,Lübeck,115.970345,8.520000,8.270000,7.400000,9.500000,-0.260090,1.994625,False
2020-Q1,2020,1,Lübeck,119.679543,8.810000,8.520000,7.590000,9.790000,3.198402,4.615269,False
2020-Q2,2020,2,Lübeck,121.663979,8.900000,8.670000,7.740000,10.000000,1.658125,5.143158,False
2020-Q3,2020,3,Lübeck,122.624687,9.000000,8.800000,7.820000,10.000000,0.789641,5.462955,False
2020-Q4,2020,4,Lübeck,125.268394,9.270000,8.980000,8.000000,10.330000,2.155934,8.017610,False
2021-Q1,2021,1,Lübeck,125.503189,9.160000,9.000000,7.950000,10.010000,0.187433,4.866033,False
2021-Q2,2021,2,Lübeck,127.034782,9.400000,9.070000,8.140000,10.320000,1.220362,4.414457,False
2021-Q3,2021,3,Lübeck,127.074577,9.400000,9.130000,8.110000,10.340000,0.031326,3.628870,False
2021-Q4,2021,4,Lübeck,129.583801,9.570000,9.400000,8.270000,10.630000,1.974607,3.444929,False
2022-Q1,2022,1,Lübeck,132.781326,10.010000,9.810000,8.680000,11.010000,2.467535,5.799165,False
2022-Q2,2022,2,Lübeck,137.039551,10.270000,10.000000,8.840000,11.560000,3.206945,7.875613,False
2022-Q3,2022,3,Lübeck,138.452789,10.420000,10.130000,9.000000,11.720000,1.031263,8.953964,False
2022-Q4,2022,4,Lübeck,139.578857,10.450000,10.260000,9.000000,11.820000,0.813323,7.713199,False
2023-Q1,2023,1,Lübeck,141.036667,10.640000,10.440000,9.050000,11.980000,1.044434,6.217245,False
2023-Q2,2023,2,Lübeck,143.747787,10.660000,10.340000,9.120000,12.000000,1.922281,4.895110,False
2023-Q3,2023,3,Lübeck,143.618042,10.770000,10.500000,8.990000,12.260000,-0.090259,3.730696,False
2023-Q4,2023,4,Lübeck,145.042252,10.920000,10.530000,9.140000,12.500000,0.991665,3.914199,False
2024-Q1,2024,1,Lübeck,148.129272,11.280000,10.920000,9.370000,13.000000,2.128360,5.028909,False
2024-Q2,2024,2,Lübeck,151.141464,11.400000,10.930000,9.570000,12.830000,2.033489,5.143506,False
2024-Q3,2024,3,Lübeck,151.897125,11.290000,10.930000,9.590000,12.620000,0.499969,5.764654,False
2024-Q4,2024,4,Lübeck,152.455414,11.610000,11.080000,9.630000,13.330000,0.367544,5.111036,False
2025-Q1,2025,1,Lübeck,155.076324,11.700000,11.290000,9.840000,13.040000,1.719133,4.689858,False
2025-Q2,2025,2,Lübeck,157.362350,11.850000,11.670000,10.000000,13.330000,1.474130,4.115936,False
2025-Q3,2025,3,Lübeck,158.995804,12.010000,11.800000,10.000000,13.600000,1.038020,4.673346,False
2025-Q4,2025,4,Lübeck,161.183502,12.030000,11.690000,10.000000,13.330000,1.375947,5.725010,False
2026-Q1,2026,1,Lübeck,162.643127,12.280000,11.970000,10.380000,14.000000,0.905567,4.879406,False
